geo_id,geography,Population,geography_income,median_income,geography_poverty,Poverty,Below poverty level,Below poverty level - Male,Below poverty level - Female,At or above poverty level,At or above poverty level - Male,At or above poverty level - Female,geography_housing,Housing units,geography_owner_renter,Owner:renter occupancy,Owner occupied,Renter occupied,geography_vehicles,Vehicles available,Owner occupied_vehicles,Owner occupied - No vehicles available,Owner occupied - 1 vehicle available,Renter occupied_vehicles,Renter occupied - No vehicles available,Renter occupied - 1 vehicle available,geography_households,Population_households,Family households,Married-couple family households,Other family households,"Male householder, no spouse present","Female householder, no spouse present",Nonfamily households,Householder living alone,Householder not living alone
1400000US12095016811,Census Tract 168.11; Orange County; Florida,13170,Census Tract 168.11; Orange County; Florida,111311.0,Census Tract 168.11; Orange County; Florida,13170,185,45,140,12985,5924,7061,Census Tract 168.11; Orange County; Florida,4265,Census Tract 168.11; Orange County; Florida,3734,3136,598,Census Tract 168.11; Orange County; Florida,3734,3136,136,533,598,29,191,Census Tract 168.11; Orange County; Florida,3734,3322,2655,667,249,418,412,296,116
1400000US12095016812,Census Tract 168.12; Orange County; Florida,6597,Census Tract 168.12; Orange County; Florida,75566.0,Census Tract 168.12; Orange County; Florida,6597,557,240,317,6040,2697,3343,Census Tract 168.12; Orange County; Florida,2415,Census Tract 168.12; Orange County; Florida,2223,1825,398,Census Tract 168.12; Orange County; Florida,2223,1825,22,435,398,0,136,Census Tract 168.12; Orange County; Florida,2223,1610,1182,428,192,236,613,267,346
1400000US12095016813,Census Tract 168.13; Orange County; Florida,2523,Census Tract 168.13; Orange County; Florida,68977.0,Census Tract 168.13; Orange County; Florida,2523,313,66,247,2210,1091,1119,Census Tract 168.13; Orange County; Florida,1034,Census Tract 168.13; Orange County; Florida,927,406,521,Census Tract 168.13; Orange County; Florida,927,406,0,42,521,25,416,Census Tract 168.13; Orange County; Florida,927,778,556,222,30,192,149,83,66
1400000US12095016814,Census Tract 168.14; Orange County; Florida,5274,Census Tract 168.14; Orange County; Florida,59895.0,Census Tract 168.14; Orange County; Florida,5274,453,277,176,4821,2361,2460,Census Tract 168.14; Orange County; Florida,1909,Census Tract 168.14; Orange County; Florida,1621,1161,460,Census Tract 168.14; Orange County; Florida,1621,1161,33,370,460,0,250,Census Tract 168.14; Orange County; Florida,1621,1300,799,501,33,468,321,303,18
1400000US12095016902,Census Tract 169.02; Orange County; Florida,5612,Census Tract 169.02; Orange County; Florida,51761.0,Census Tract 169.02; Orange County; Florida,5612,1157,394,763,4455,2304,2151,Census Tract 169.02; Orange County; Florida,1995,Census Tract 169.02; Orange County; Florida,1847,843,1004,Census Tract 169.02; Orange County; Florida,1847,843,5,207,1004,268,388,Census Tract 169.02; Orange County; Florida,1847,1331,763,568,311,257,516,429,87
1400000US12095016904,Census Tract 169.04; Orange County; Florida,3798,Census Tract 169.04; Orange County; Florida,55539.0,Census Tract 169.04; Orange County; Florida,3765,1082,676,406,2683,1507,1176,Census Tract 169.04; Orange County; Florida,1351,Census Tract 169.04; Orange County; Florida,1197,621,576,Census Tract 169.04; Orange County; Florida,1197,621,14,142,576,201,257,Census Tract 169.04; Orange County; Florida,1197,751,409,342,123,219,446,292,154
1400000US12095016906,Census Tract 169.06; Orange County; Florida,3039,Census Tract 169.06; Orange County; Florida,31042.0,Census Tract 169.06; Orange County; Florida,3039,1316,515,801,1723,843,880,Census Tract 169.06; Orange County; Florida,2211,Census Tract 169.06; Orange County; Florida,1662,107,1555,Census Tract 169.06; Orange County; Florida,1662,107,10,62,1555,173,1013,Census Tract 169.06; Orange County; Florida,1662,558,363,195,9,186,1104,870,234
1400000US12095016907,Census Tract 169.07; Orange County; Florida,7546,Census Tract 169.07; Orange County; Florida,55457.0,Census Tract 169.07; Orange County; Florida,7469,2539,1505,1034,4930,2628,2302,Census Tract 169.07; Orange County; Florida,2994,Census Tract 169.07; Orange County; Florida,2535,208,2327,Census Tract 169.07; Orange County; Florida,2535,208,0,39,2327,556,1153,Census Tract 169.07; Orange County; Florida,2535,1364,585,779,327,452,1171,801,370
1400000US12095016908,Census Tract 169.08; Orange County; Florida,2146,Census Tract 169.08; Orange County; Florida,57473.0,Census Tract 169.08; Orange County; Florida,2146,550,285,265,1596,1023,573,Census Tract 169.08; Orange County; Florida,1043,Census Tract 169.08; Orange County; Florida,941,394,547,Census Tract 169.08; Orange County; Florida,941,394,0,112,547,154,258,Census Tract 169.08; Orange County; Florida,941,517,256,261,203,58,424,372,52
1400000US12095016909,Census Tract 169.09; Orange County; Florida,4961,Census Tract 169.09; Orange County; Florida,55617.0,Census Tract 169.09; Orange County; Florida,4961,997,578,419,3964,2179,1785,Census Tract 169.09; Orange County; Florida,1850,Census Tract 169.09; Orange County; Florida,1692,372,1320,Census Tract 169.09; Orange County; Florida,1692,372,0,95,1320,174,705,Census Tract 169.09; Orange County; Florida,1692,917,353,564,105,459,775,375,400
1400000US12095016910,Census Tract 169.10; Orange County; Florida,1166,Census Tract 169.10; Orange County; Florida,66707.0,Census Tract 169.10; Orange County; Florida,1166,71,8,63,1095,593,502,Census Tract 169.10; Orange County; Florida,435,Census Tract 169.10; Orange County; Florida,392,346,46,Census Tract 169.10; Orange County; Florida,392,346,7,31,46,0,34,Census Tract 169.10; Orange County; Florida,392,317,99,218,104,114,75,65,10
1400000US12095016911,Census Tract 169.11; Orange County; Florida,9112,Census Tract 169.11; Orange County; Florida,53919.0,Census Tract 169.11; Orange County; Florida,9112,2278,1181,1097,6834,3308,3526,Census Tract 169.11; Orange County; Florida,4085,Census Tract 169.11; Orange County; Florida,3722,0,3722,Census Tract 169.11; Orange County; Florida,3722,0,0,0,3722,565,1944,Census Tract 169.11; Orange County; Florida,3722,1736,512,1224,476,748,1986,1153,833
1400000US12095017001,Census Tract 170.01; Orange County; Florida,5947,Census Tract 170.01; Orange County; Florida,77050.0,Census Tract 170.01; Orange County; Florida,5297,345,194,151,4952,2914,2038,Census Tract 170.01; Orange County; Florida,3350,Census Tract 170.01; Orange County; Florida,2310,621,1689,Census Tract 170.01; Orange County; Florida,2310,621,0,160,1689,96,768,Census Tract 170.01; Orange County; Florida,2310,875,650,225,73,152,1435,832,603
1400000US12095017004,Census Tract 170.04; Orange County; Florida,6395,Census Tract 170.04; Orange County; Florida,70737.0,Census Tract 170.04; Orange County; Florida,6393,582,317,265,5811,2942,2869,Census Tract 170.04; Orange County; Florida,2911,Census Tract 170.04; Orange County; Florida,2735,1418,1317,Census Tract 170.04; Orange County; Florida,2735,1418,78,510,1317,64,518,Census Tract 170.04; Orange County; Florida,2735,1442,1106,336,108,228,1293,980,313
1400000US12095017006,Census Tract 170.06; Orange County; Florida,4515,Census Tract 170.06; Orange County; Florida,86859.0,Census Tract 170.06; Orange County; Florida,4397,612,236,376,3785,1898,1887,Census Tract 170.06; Orange County; Florida,1622,Census Tract 170.06; Orange County; Florida,1347,593,754,Census Tract 170.06; Orange County; Florida,1347,593,24,99,754,34,308,Census Tract 170.06; Orange County; Florida,1347,1044,894,150,59,91,303,99,204
1400000US12095017011,Census Tract 170.11; Orange County; Florida,5088,Census Tract 170.11; Orange County; Florida,74773.0,Census Tract 170.11; Orange County; Florida,4947,580,230,350,4367,2342,2025,Census Tract 170.11; Orange County; Florida,1827,Census Tract 170.11; Orange County; Florida,1588,1132,456,Census Tract 170.11; Orange County; Florida,1588,1132,15,319,456,15,240,Census Tract 170.11; Orange County; Florida,1588,1254,942,312,95,217,334,289,45
1400000US12095017012,Census Tract 170.12; Orange County; Florida,2819,Census Tract 170.12; Orange County; Florida,92031.0,Census Tract 170.12; Orange County; Florida,2819,326,142,184,2493,1079,1414,Census Tract 170.12; Orange County; Florida,1044,Census Tract 170.12; Orange County; Florida,944,766,178,Census Tract 170.12; Orange County; Florida,944,766,7,155,178,0,30,Census Tract 170.12; Orange County; Florida,944,765,612,153,46,107,179,135,44
1400000US12095017013,Census Tract 170.13; Orange County; Florida,7473,Census Tract 170.13; Orange County; Florida,93443.0,Census Tract 170.13; Orange County; Florida,7473,572,186,386,6901,3780,3121,Census Tract 170.13; Orange County; Florida,3215,Census Tract 170.13; Orange County; Florida,2859,1789,1070,Census Tract 170.13; Orange County; Florida,2859,1789,56,387,1070,34,503,Census Tract 170.13; Orange County; Florida,2859,2189,1509,680,272,408,670,554,116
1400000US12095017015,Census Tract 170.15; Orange County; Florida,7525,Census Tract 170.15; Orange County; Florida,120260.0,Census Tract 170.15; Orange County; Florida,7490,433,254,179,7057,3529,3528,Census Tract 170.15; Orange County; Florida,3111,Census Tract 170.15; Orange County; Florida,2565,1671,894,Census Tract 170.15; Orange County; Florida,2565,1671,0,372,894,0,534,Census Tract 170.15; Orange County; Florida,2565,2181,1839,342,75,267,384,375,9
1400000US12095017018,Census Tract 170.18; Orange County; Florida,5794,Census Tract 170.18; Orange County; Florida,59706.0,Census Tract 170.18; Orange County; Florida,5794,992,425,567,4802,2382,2420,Census Tract 170.18; Orange County; Florida,2752,Census Tract 170.18; Orange County; Florida,2284,653,1631,Census Tract 170.18; Orange County; Florida,2284,653,0,288,1631,84,747,Census Tract 170.18; Orange County; Florida,2284,1270,731,539,163,376,1014,652,362
1400000US12095017019,Census Tract 170.19; Orange County; Florida,5097,Census Tract 170.19; Orange County; Florida,65604.0,Census Tract 170.19; Orange County; Florida,5097,1545,1006,539,3552,1828,1724,Census Tract 170.19; Orange County; Florida,1687,Census Tract 170.19; Orange County; Florida,1523,858,665,Census Tract 170.19; Orange County; Florida,1523,858,33,155,665,51,154,Census Tract 170.19; Orange County; Florida,1523,1160,950,210,76,134,363,212,151
1400000US12095017020,Census Tract 170.20; Orange County; Florida,5923,Census Tract 170.20; Orange County; Florida,69512.0,Census Tract 170.20; Orange County; Florida,5750,636,355,281,5114,2630,2484,Census Tract 170.20; Orange County; Florida,3037,Census Tract 170.20; Orange County; Florida,2364,839,1525,Census Tract 170.20; Orange County; Florida,2364,839,43,190,1525,0,766,Census Tract 170.20; Orange County; Florida,2364,1693,1152,541,171,370,671,613,58
1400000US12095017021,Census Tract 170.21; Orange County; Florida,6593,Census Tract 170.21; Orange County; Florida,101139.0,Census Tract 170.21; Orange County; Florida,6593,641,146,495,5952,2882,3070,Census Tract 170.21; Orange County; Florida,2055,Census Tract 170.21; Orange County; Florida,1892,1290,602,Census Tract 170.21; Orange County; Florida,1892,1290,0,215,602,0,173,Census Tract 170.21; Orange County; Florida,1892,1749,1156,593,44,549,143,125,18
1400000US12095017022,Census Tract 170.22; Orange County; Florida,10585,Census Tract 170.22; Orange County; Florida,60807.0,Census Tract 170.22; Orange County; Florida,10585,2070,983,1087,8515,4457,4058,Census Tract 170.22; Orange County; Florida,6832,Census Tract 170.22; Orange County; Florida,4501,387,4114,Census Tract 170.22; Orange County; Florida,4501,387,0,353,4114,112,2337,Census Tract 170.22; Orange County; Florida,4501,2113,1386,727,26,701,2388,1550,838
1400000US12095017023,Census Tract 170.23; Orange County; Florida,1746,Census Tract 170.23; Orange County; Florida,52768.0,Census Tract 170.23; Orange County; Florida,1374,308,89,219,1066,605,461,Census Tract 170.23; Orange County; Florida,955,Census Tract 170.23; Orange County; Florida,708,191,517,Census Tract 170.23; Orange County; Florida,708,191,0,134,517,34,290,Census Tract 170.23; Orange County; Florida,708,238,147,91,67,24,470,340,130
1400000US12095017024,Census Tract 170.24; Orange County; Florida,2802,Census Tract 170.24; Orange County; Florida,78712.0,Census Tract 170.24; Orange County; Florida,2686,163,21,142,2523,1185,1338,Census Tract 170.24; Orange County; Florida,1543,Census Tract 170.24; Orange County; Florida,1141,9,1132,Census Tract 170.24; Orange County; Florida,1141,9,0,0,1132,57,451,Census Tract 170.24; Orange County; Florida,1141,456,335,121,55,66,685,301,384
1400000US12095017025,Census Tract 170.25; Orange County; Florida,3654,Census Tract 170.25; Orange County; Florida,101439.0,Census Tract 170.25; Orange County; Florida,3654,90,30,60,3564,1719,1845,Census Tract 170.25; Orange County; Florida,1505,Census Tract 170.25; Orange County; Florida,1294,938,356,Census Tract 170.25; Orange County; Florida,1294,938,0,160,356,41,225,Census Tract 170.25; Orange County; Florida,1294,1089,912,177,48,129,205,190,15
1400000US12095017026,Census Tract 170.26; Orange County; Florida,3823,Census Tract 170.26; Orange County; Florida,101047.0,Census Tract 170.26; Orange County; Florida,3823,137,78,59,3686,1956,1730,Census Tract 170.26; Orange County; Florida,2237,Census Tract 170.26; Orange County; Florida,1552,1470,82,Census Tract 170.26; Orange County; Florida,1552,1470,10,641,82,0,61,Census Tract 170.26; Orange County; Florida,1552,1152,942,210,63,147,400,359,41
1400000US12095017108,Census Tract 171.08; Orange County; Florida,10693,Census Tract 171.08; Orange County; Florida,108672.0,Census Tract 171.08; Orange County; Florida,10693,519,172,347,10174,4743,5431,Census Tract 171.08; Orange County; Florida,4588,Census Tract 171.08; Orange County; Florida,4063,2443,1620,Census Tract 171.08; Orange County; Florida,4063,2443,312,503,1620,34,752,Census Tract 171.08; Orange County; Florida,4063,2874,2399,475,69,406,1189,1100,89
1400000US12095017109,Census Tract 171.09; Orange County; Florida,5571,Census Tract 171.09; Orange County; Florida,146839.0,Census Tract 171.09; Orange County; Florida,5548,32,32,0,5516,2923,2593,Census Tract 171.09; Orange County; Florida,2357,Census Tract 171.09; Orange County; Florida,2075,1789,286,Census Tract 171.09; Orange County; Florida,2075,1789,33,196,286,0,59,Census Tract 171.09; Orange County; Florida,2075,1903,1728,175,26,149,172,165,7
1400000US12095017110,Census Tract 171.10; Orange County; Florida,8228,Census Tract 171.10; Orange County; Florida,85278.0,Census Tract 171.10; Orange County; Florida,8228,1301,625,676,6927,3463,3464,Census Tract 171.10; Orange County; Florida,2725,Census Tract 171.10; Orange County; Florida,2626,913,1713,Census Tract 171.10; Orange County; Florida,2626,913,11,295,1713,58,680,Census Tract 171.10; Orange County; Florida,2626,1783,1382,401,41,360,843,515,328
1400000US12095017111,Census Tract 171.11; Orange County; Florida,25639,Census Tract 171.11; Orange County; Florida,128444.0,Census Tract 171.11; Orange County; Florida,25639,3042,1708,1334,22597,11143,11454,Census Tract 171.11; Orange County; Florida,8951,Census Tract 171.11; Orange County; Florida,8099,5444,2655,Census Tract 171.11; Orange County; Florida,8099,5444,0,1548,2655,166,1114,Census Tract 171.11; Orange County; Florida,8099,5920,4838,1082,471,611,2179,1242,937
1400000US12095017112,Census Tract 171.12; Orange County; Florida,16409,Census Tract 171.12; Orange County; Florida,118277.0,Census Tract 171.12; Orange County; Florida,16393,1039,486,553,15354,6862,8492,Census Tract 171.12; Orange County; Florida,6342,Census Tract 171.12; Orange County; Florida,5673,3478,2195,Census Tract 171.12; Orange County; Florida,5673,3478,0,452,2195,152,670,Census Tract 171.12; Orange County; Florida,5673,4530,3936,594,0,594,1143,917,226
1400000US12095017113,Census Tract 171.13; Orange County; Florida,17717,Census Tract 171.13; Orange County; Florida,134728.0,Census Tract 171.13; Orange County; Florida,17694,400,164,236,17294,8126,9168,Census Tract 171.13; Orange County; Florida,5986,Census Tract 171.13; Orange County; Florida,5581,4057,1524,Census Tract 171.13; Orange County; Florida,5581,4057,49,599,1524,53,698,Census Tract 171.13; Orange County; Florida,5581,4479,3894,585,203,382,1102,690,412
1400000US12095017114,Census Tract 171.14; Orange County; Florida,10387,Census Tract 171.14; Orange County; Florida,120799.0,Census Tract 171.14; Orange County; Florida,10387,850,233,617,9537,4856,4681,Census Tract 171.14; Orange County; Florida,3768,Census Tract 171.14; Orange County; Florida,3391,2133,1258,Census Tract 171.14; Orange County; Florida,3391,2133,0,456,1258,30,594,Census Tract 171.14; Orange County; Florida,3391,2528,2012,516,148,368,863,558,305
1400000US12095017115,Census Tract 171.15; Orange County; Florida,3781,Census Tract 171.15; Orange County; Florida,185417.0,Census Tract 171.15; Orange County; Florida,3747,198,86,112,3549,1873,1676,Census Tract 171.15; Orange County; Florida,1587,Census Tract 171.15; Orange County; Florida,1334,1325,9,Census Tract 171.15; Orange County; Florida,1334,1325,107,138,9,0,0,Census Tract 171.15; Orange County; Florida,1334,1095,1028,67,44,23,239,193,46
1400000US12095017116,Census Tract 171.16; Orange County; Florida,8031,Census Tract 171.16; Orange County; Florida,173529.0,Census Tract 171.16; Orange County; Florida,8031,333,110,223,7698,3633,4065,Census Tract 171.16; Orange County; Florida,2995,Census Tract 171.16; Orange County; Florida,2792,2275,517,Census Tract 171.16; Orange County; Florida,2792,2275,34,315,517,22,290,Census Tract 171.16; Orange County; Florida,2792,2260,1857,403,169,234,532,430,102
1400000US12095017117,Census Tract 171.17; Orange County; Florida,6520,Census Tract 171.17; Orange County; Florida,137260.0,Census Tract 171.17; Orange County; Florida,6520,547,345,202,5973,2825,3148,Census Tract 171.17; Orange County; Florida,2429,Census Tract 171.17; Orange County; Florida,2243,1699,544,Census Tract 171.17; Orange County; Florida,2243,1699,30,538,544,0,37,Census Tract 171.17; Orange County; Florida,2243,1974,1518,456,218,238,269,163,106
1400000US12095017118,Census Tract 171.18; Orange County; Florida,5040,Census Tract 171.18; Orange County; Florida,157975.0,Census Tract 171.18; Orange County; Florida,5007,125,60,65,4882,2061,2821,Census Tract 171.18; Orange County; Florida,1796,Census Tract 171.18; Orange County; Florida,1709,1086,623,Census Tract 171.18; Orange County; Florida,1709,1086,0,190,623,118,114,Census Tract 171.18; Orange County; Florida,1709,1399,1179,220,0,220,310,227,83
1400000US12095017119,Census Tract 171.19; Orange County; Florida,2384,Census Tract 171.19; Orange County; Florida,131406.0,Census Tract 171.19; Orange County; Florida,2350,112,89,23,2238,1197,1041,Census Tract 171.19; Orange County; Florida,759,Census Tract 171.19; Orange County; Florida,759,717,42,Census Tract 171.19; Orange County; Florida,759,717,10,141,42,23,15,Census Tract 171.19; Orange County; Florida,759,575,495,80,0,80,184,141,43
1400000US12095017120,Census Tract 171.20; Orange County; Florida,6402,Census Tract 171.20; Orange County; Florida,184514.0,Census Tract 171.20; Orange County; Florida,6402,60,31,29,6342,3137,3205,Census Tract 171.20; Orange County; Florida,2563,Census Tract 171.20; Orange County; Florida,2197,1757,440,Census Tract 171.20; Orange County; Florida,2197,1757,15,184,440,0,350,Census Tract 171.20; Orange County; Florida,2197,1699,1424,275,77,198,498,498,0
1400000US12095017121,Census Tract 171.21; Orange County; Florida,3380,Census Tract 171.21; Orange County; Florida,95700.0,Census Tract 171.21; Orange County; Florida,3380,713,180,533,2667,1297,1370,Census Tract 171.21; Orange County; Florida,2153,Census Tract 171.21; Orange County; Florida,1760,1075,685,Census Tract 171.21; Orange County; Florida,1760,1075,13,614,685,87,407,Census Tract 171.21; Orange County; Florida,1760,987,816,171,53,118,773,699,74
1400000US12095017122,Census Tract 171.22; Orange County; Florida,2657,Census Tract 171.22; Orange County; Florida,117895.0,Census Tract 171.22; Orange County; Florida,2657,267,107,160,2390,1218,1172,Census Tract 171.22; Orange County; Florida,1668,Census Tract 171.22; Orange County; Florida,1016,724,292,Census Tract 171.22; Orange County; Florida,1016,724,8,159,292,0,135,Census Tract 171.22; Orange County; Florida,1016,723,606,117,75,42,293,182,111
1400000US12095017123,Census Tract 171.23; Orange County; Florida,5967,Census Tract 171.23; Orange County; Florida,162188.0,Census Tract 171.23; Orange County; Florida,5949,384,138,246,5565,2920,2645,Census Tract 171.23; Orange County; Florida,2593,Census Tract 171.23; Orange County; Florida,1990,1332,658,Census Tract 171.23; Orange County; Florida,1990,1332,29,149,658,10,295,Census Tract 171.23; Orange County; Florida,1990,1453,1196,257,18,239,537,267,270
1400000US12095017200,Census Tract 172; Orange County; Florida,5945,Census Tract 172; Orange County; Florida,107857.0,Census Tract 172; Orange County; Florida,5742,822,274,548,4920,2419,2501,Census Tract 172; Orange County; Florida,2544,Census Tract 172; Orange County; Florida,2262,1491,771,Census Tract 172; Orange County; Florida,2262,1491,18,327,771,0,481,Census Tract 172; Orange County; Florida,2262,1739,1475,264,64,200,523,392,131
1400000US12095017301,Census Tract 173.01; Orange County; Florida,2684,Census Tract 173.01; Orange County; Florida,97361.0,Census Tract 173.01; Orange County; Florida,2637,87,0,87,2550,1426,1124,Census Tract 173.01; Orange County; Florida,1338,Census Tract 173.01; Orange County; Florida,1175,727,448,Census Tract 173.01; Orange County; Florida,1175,727,0,117,448,48,310,Census Tract 173.01; Orange County; Florida,1175,688,619,69,18,51,487,449,38
1400000US12095017302,Census Tract 173.02; Orange County; Florida,9003,Census Tract 173.02; Orange County; Florida,71455.0,Census Tract 173.02; Orange County; Florida,8920,1072,531,541,7848,3805,4043,Census Tract 173.02; Orange County; Florida,3299,Census Tract 173.02; Orange County; Florida,2977,1277,1700,Census Tract 173.02; Orange County; Florida,2977,1277,80,405,1700,19,683,Census Tract 173.02; Orange County; Florida,2977,2084,1301,783,216,567,893,600,293
1400000US12095017401,Census Tract 174.01; Orange County; Florida,8093,Census Tract 174.01; Orange County; Florida,109653.0,Census Tract 174.01; Orange County; Florida,7958,687,497,190,7271,3781,3490,Census Tract 174.01; Orange County; Florida,2871,Census Tract 174.01; Orange County; Florida,2609,2031,578,Census Tract 174.01; Orange County; Florida,2609,2031,17,612,578,38,229,Census Tract 174.01; Orange County; Florida,2609,2183,1789,394,51,343,426,367,59
1400000US12095017402,Census Tract 174.02; Orange County; Florida,5836,Census Tract 174.02; Orange County; Florida,50868.0,Census Tract 174.02; Orange County; Florida,5732,1359,693,666,4373,2355,2018,Census Tract 174.02; Orange County; Florida,1875,Census Tract 174.02; Orange County; Florida,1739,882,857,Census Tract 174.02; Orange County; Florida,1739,882,91,183,857,116,312,Census Tract 174.02; Orange County; Florida,1739,1317,699,618,254,364,422,273,149
1400000US12095017503,Census Tract 175.03; Orange County; Florida,6668,Census Tract 175.03; Orange County; Florida,65927.0,Census Tract 175.03; Orange County; Florida,6668,1573,878,695,5095,2236,2859,Census Tract 175.03; Orange County; Florida,2273,Census Tract 175.03; Orange County; Florida,2225,1470,755,Census Tract 175.03; Orange County; Florida,2225,1470,0,660,755,26,416,Census Tract 175.03; Orange County; Florida,2225,1573,700,873,113,760,652,392,260
1400000US12095017504,Census Tract 175.04; Orange County; Florida,9673,Census Tract 175.04; Orange County; Florida,71976.0,Census Tract 175.04; Orange County; Florida,9655,1007,378,629,8648,4296,4352,Census Tract 175.04; Orange County; Florida,3502,Census Tract 175.04; Orange County; Florida,3422,2938,484,Census Tract 175.04; Orange County; Florida,3422,2938,146,1198,484,0,188,Census Tract 175.04; Orange County; Florida,3422,2520,1952,568,232,336,902,747,155
1400000US12095017505,Census Tract 175.05; Orange County; Florida,4769,Census Tract 175.05; Orange County; Florida,97286.0,Census Tract 175.05; Orange County; Florida,4769,195,90,105,4574,2045,2529,Census Tract 175.05; Orange County; Florida,1899,Census Tract 175.05; Orange County; Florida,1620,1249,371,Census Tract 175.05; Orange County; Florida,1620,1249,41,279,371,31,141,Census Tract 175.05; Orange County; Florida,1620,1316,873,443,21,422,304,185,119
1400000US12095017506,Census Tract 175.06; Orange County; Florida,12688,Census Tract 175.06; Orange County; Florida,96643.0,Census Tract 175.06; Orange County; Florida,12688,823,199,624,11865,5760,6105,Census Tract 175.06; Orange County; Florida,4844,Census Tract 175.06; Orange County; Florida,4508,3027,1481,Census Tract 175.06; Orange County; Florida,4508,3027,70,770,1481,636,595,Census Tract 175.06; Orange County; Florida,4508,2677,2143,534,88,446,1831,1305,526
1400000US12095017600,Census Tract 176; Orange County; Florida,5521,Census Tract 176; Orange County; Florida,41930.0,Census Tract 176; Orange County; Florida,5521,1965,966,999,3556,2016,1540,Census Tract 176; Orange County; Florida,2042,Census Tract 176; Orange County; Florida,1835,826,1009,Census Tract 176; Orange County; Florida,1835,826,26,163,1009,176,521,Census Tract 176; Orange County; Florida,1835,1162,428,734,221,513,673,573,100
1400000US12095017701,Census Tract 177.01; Orange County; Florida,6202,Census Tract 177.01; Orange County; Florida,98125.0,Census Tract 177.01; Orange County; Florida,6202,457,182,275,5745,2801,2944,Census Tract 177.01; Orange County; Florida,1897,Census Tract 177.01; Orange County; Florida,1735,1345,390,Census Tract 177.01; Orange County; Florida,1735,1345,8,210,390,0,228,Census Tract 177.01; Orange County; Florida,1735,1443,1017,426,132,294,292,239,53
1400000US12095017702,Census Tract 177.02; Orange County; Florida,2637,Census Tract 177.02; Orange County; Florida,125000.0,Census Tract 177.02; Orange County; Florida,2580,33,6,27,2547,1288,1259,Census Tract 177.02; Orange County; Florida,884,Census Tract 177.02; Orange County; Florida,864,756,108,Census Tract 177.02; Orange County; Florida,864,756,0,134,108,0,14,Census Tract 177.02; Orange County; Florida,864,717,621,96,51,45,147,92,55
1400000US12095017703,Census Tract 177.03; Orange County; Florida,4414,Census Tract 177.03; Orange County; Florida,39338.0,Census Tract 177.03; Orange County; Florida,4307,1882,744,1138,2425,1343,1082,Census Tract 177.03; Orange County; Florida,1708,Census Tract 177.03; Orange County; Florida,1567,767,800,Census Tract 177.03; Orange County; Florida,1567,767,36,162,800,45,330,Census Tract 177.03; Orange County; Florida,1567,1073,780,293,63,230,494,419,75
1400000US12095017805,Census Tract 178.05; Orange County; Florida,2991,Census Tract 178.05; Orange County; Florida,109141.0,Census Tract 178.05; Orange County; Florida,2894,87,52,35,2807,1380,1427,Census Tract 178.05; Orange County; Florida,1130,Census Tract 178.05; Orange County; Florida,1099,977,122,Census Tract 178.05; Orange County; Florida,1099,977,0,226,122,0,30,Census Tract 178.05; Orange County; Florida,1099,889,665,224,46,178,210,200,10
1400000US12095017806,Census Tract 178.06; Orange County; Florida,5131,Census Tract 178.06; Orange County; Florida,115891.0,Census Tract 178.06; Orange County; Florida,5131,224,94,130,4907,2551,2356,Census Tract 178.06; Orange County; Florida,1918,Census Tract 178.06; Orange County; Florida,1831,1730,101,Census Tract 178.06; Orange County; Florida,1831,1730,44,318,101,0,26,Census Tract 178.06; Orange County; Florida,1831,1478,1191,287,49,238,353,295,58
1400000US12095017807,Census Tract 178.07; Orange County; Florida,4251,Census Tract 178.07; Orange County; Florida,73441.0,Census Tract 178.07; Orange County; Florida,4251,778,453,325,3473,2016,1457,Census Tract 178.07; Orange County; Florida,1521,Census Tract 178.07; Orange County; Florida,1430,974,456,Census Tract 178.07; Orange County; Florida,1430,974,13,307,456,65,172,Census Tract 178.07; Orange County; Florida,1430,993,696,297,144,153,437,333,104
1400000US12095017808,Census Tract 178.08; Orange County; Florida,3877,Census Tract 178.08; Orange County; Florida,115052.0,Census Tract 178.08; Orange County; Florida,3836,261,141,120,3575,1808,1767,Census Tract 178.08; Orange County; Florida,1695,Census Tract 178.08; Orange County; Florida,1603,1423,180,Census Tract 178.08; Orange County; Florida,1603,1423,26,287,180,28,123,Census Tract 178.08; Orange County; Florida,1603,1108,875,233,83,150,495,294,201
1400000US12095017809,Census Tract 178.09; Orange County; Florida,3698,Census Tract 178.09; Orange County; Florida,86039.0,Census Tract 178.09; Orange County; Florida,3617,841,303,538,2776,1310,1466,Census Tract 178.09; Orange County; Florida,1241,Census Tract 178.09; Orange County; Florida,1199,1089,110,Census Tract 178.09; Orange County; Florida,1199,1089,26,439,110,0,41,Census Tract 178.09; Orange County; Florida,1199,1026,633,393,198,195,173,114,59
1400000US12095017810,Census Tract 178.10; Orange County; Florida,6336,Census Tract 178.10; Orange County; Florida,87373.0,Census Tract 178.10; Orange County; Florida,6336,372,82,290,5964,2886,3078,Census Tract 178.10; Orange County; Florida,2315,Census Tract 178.10; Orange County; Florida,2315,2039,276,Census Tract 178.10; Orange County; Florida,2315,2039,0,333,276,80,99,Census Tract 178.10; Orange County; Florida,2315,1599,1410,189,106,83,716,556,160
