GEOID,Population,median_income,poverty_rate,housing_units,population_density,grocery_stores,grocery_stores_per_1000,apartment_count,major_retailers,major_road_segments,population_score,income_score,apartment_score,competition_score,road_access_score,opportunity_score,location_rank
12095017901,6455,106690.0,4.653341661461587,2420,211.0487692930063,0.0,0.0,0.0,0.0,14.0,0.7153558052434457,0.7348484848484849,0.3052434456928839,0.8745318352059925,0.6647940074906367,0.6684669731018046,17
12095016411,4715,81488.0,8.271474019088016,1651,3670.101791639167,0.0,0.0,64.0,0.0,3.0,0.4307116104868914,0.5378787878787878,0.951310861423221,0.8745318352059925,0.47191011235955055,0.668041368743616,18
12095015204,5986,70784.0,17.906662157592155,2920,6240.746790885835,0.0,0.0,3.0,0.0,8.0,0.6441947565543071,0.42424242424242425,0.702247191011236,0.8745318352059925,0.550561797752809,0.6663517194416071,19
12095017108,10693,108672.0,4.853642569905546,4588,1489.243702931974,9.0,0.8416721219489386,1.0,0.0,29.0,0.9588014981273408,0.7537878787878788,0.6310861423220974,0.24906367041198507,0.7883895131086143,0.6595101293837249,20
12095017812,8876,113492.0,8.866606579540333,3037,4018.765725988301,0.0,0.0,0.0,0.0,0.0,0.9138576779026217,0.7840909090909091,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.6569394790602656,21
12095016731,7932,96019.0,4.026967930029154,2222,493.9266200331023,2.0,0.2521432173474534,15.0,0.0,0.0,0.8726591760299626,0.6515151515151515,0.8314606741573034,0.5674157303370786,0.20786516853932585,0.6552179094313926,22
12095016713,9102,61759.0,22.912665235566603,3198,4146.51389373777,0.0,0.0,1.0,0.0,0.0,0.9250936329588015,0.3143939393939394,0.6310861423220974,0.8745318352059925,0.20786516853932585,0.6544624616956078,23
12095014601,7662,40798.0,24.784651527016443,2945,5048.734170957162,2.0,0.26102845210127906,27.0,0.0,25.0,0.8576779026217228,0.03787878787878788,0.8857677902621723,0.5674157303370786,0.7640449438202247,0.6537155260469868,24
12095017814,7218,135497.0,14.168748265334443,2282,1779.0707526308684,0.0,0.0,0.0,0.0,0.0,0.8089887640449438,0.928030303030303,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.6523131596867553,25
12095013300,6773,82054.0,16.8732268179782,2902,5323.757767064365,4.0,0.5905802450908018,2.0,0.0,40.0,0.7790262172284644,0.5492424242424242,0.6704119850187266,0.449438202247191,0.8539325842696629,0.6516747531494722,26
12095014609,5940,61110.0,9.524615124344443,2547,5821.81462010788,1.0,0.16835016835016836,17.0,1.0,22.0,0.6254681647940075,0.2916666666666667,0.8408239700374532,0.6891385767790262,0.7378277153558053,0.6512406367041199,27
12095015103,6971,81914.0,8.176732176158371,3041,3397.415511989683,1.0,0.14345144168698895,0.0,0.0,50.0,0.797752808988764,0.5454545454545454,0.3052434456928839,0.6891385767790262,0.9063670411985019,0.6505447735784815,28
